GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
1400000US39035185203,39035185203,"Census Tract 1852.03, Cuyahoga County, Ohio",1432,60,63487,14755,79.3,5.1,61250,30922,15.1,5.1,64408,13170,0.0,2.1,-,**,2.8,2.9,-,**,0.0,2.1,-,**,1.5,1.8,-,**,1.3,1.4,-,**,2.2,2.1,55179,122055,78.6,5.3,60227,28377,5.0,4.5,7386,17834,30.4,4.9,72983,8785,38.3,4.6,85670,19528,26.3,4.5,36354,21354,948,101,77206,18311,42.0,9.6,71848,17423,58.0,9.6,93250,17371,69.4,9.1,103750,15260,24.7,8.3,55326,9340,5.9,5.2,17308,28745,484,107,31923,9639,61.6,11.9,32195,25608,50.0,12.0,31098,9333,11.6,7.2,75938,62007,38.4,11.9,30909,18151,29.5,10.4,33523,12693,8.9,10.8,-,**,24.2,(X),(X),(X),23.7,(X),(X),(X),25.0,(X),(X),(X)
1400000US39035186103,39035186103,"Census Tract 1861.03, Cuyahoga County, Ohio",1729,86,84583,12127,95.0,2.4,79519,15573,0.8,1.0,-,**,0.0,1.7,-,**,4.3,2.1,129615,105629,0.0,1.7,-,**,0.0,1.7,-,**,0.0,1.7,-,**,0.5,0.7,-,**,94.5,2.4,79135,15084,0.6,0.9,-,**,18.7,3.3,119479,17865,38.9,3.6,114940,11696,41.7,3.3,39330,7338,1214,94,105658,12249,35.5,4.5,132404,16338,64.5,4.5,87039,14823,91.3,4.4,111034,12296,5.5,3.7,85625,51930,3.2,2.1,67125,37493,515,105,27546,4391,61.9,11.3,27476,3171,56.7,11.8,26840,2336,5.2,4.6,49125,83141,38.1,11.3,32708,19497,33.6,11.3,26118,9791,4.5,4.9,-,**,30.1,(X),(X),(X),28.3,(X),(X),(X),34.6,(X),(X),(X)
1400000US39035186104,39035186104,"Census Tract 1861.04, Cuyahoga County, Ohio",1021,50,75505,5151,94.5,3.6,75399,4592,1.6,1.8,-,**,0.0,2.9,-,**,3.3,2.9,27273,201881,0.0,2.9,-,**,0.0,2.9,-,**,0.6,1.2,-,**,5.3,4.2,38864,48408,89.2,4.9,76581,11667,0.8,1.3,-,**,30.0,5.9,75682,28364,45.5,6.4,119886,32518,23.7,4.4,36806,25365,760,78,102564,26654,35.8,7.8,94219,21285,64.2,7.8,103750,52377,85.1,7.2,102292,27154,12.9,6.7,118333,118095,2.0,2.4,-,**,261,71,48977,14007,70.1,14.2,46094,15387,47.1,17.2,35625,15634,23.0,14.1,77292,95528,29.9,14.2,51528,30241,29.9,14.2,51528,30241,0.0,10.8,-,**,16.7,(X),(X),(X),17.8,(X),(X),(X),13.8,(X),(X),(X)
1400000US39035186105,39035186105,"Census Tract 1861.05, Cuyahoga County, Ohio",1425,77,76442,9655,95.3,3.8,74375,8450,3.3,3.5,-,**,0.0,2.1,-,**,1.4,2.0,-,**,0.0,2.1,-,**,0.0,2.1,-,**,0.0,2.1,-,**,0.8,1.2,-,**,94.5,3.7,74948,8551,0.0,2.1,-,**,22.2,3.7,80893,20684,46.0,4.1,96685,9863,31.9,2.6,49205,12929,1123,76,91250,10578,27.1,3.6,93571,12471,72.9,3.6,84871,20383,90.4,4.0,96010,6640,7.4,3.8,40694,26235,2.2,2.0,48750,5265,302,78,38421,14783,44.7,15.4,57679,57017,42.4,15.3,39063,64867,2.3,3.8,-,**,55.3,15.4,37344,12924,52.0,16.0,36823,9326,3.3,5.1,-,**,19.9,(X),(X),(X),22.1,(X),(X),(X),11.6,(X),(X),(X)
1400000US39035186106,39035186106,"Census Tract 1861.06, Cuyahoga County, Ohio",2455,117,34042,5746,87.0,4.4,34242,8271,3.1,2.1,32833,18723,0.0,1.2,-,**,6.3,3.0,67578,36516,0.0,1.2,-,**,2.0,2.4,-,**,1.6,1.5,13636,17016,4.0,3.3,31066,9057,85.5,4.8,34365,8259,9.6,4.7,19196,28157,36.8,4.7,43539,11764,24.8,4.3,45750,20851,28.8,4.1,24505,8623,1049,157,47451,11621,45.6,8.6,29318,11985,54.4,8.6,63203,22595,72.6,8.4,59250,14901,17.8,8.9,25486,56489,9.5,5.9,14226,7618,1406,193,27681,7921,61.1,9.6,22188,4598,49.4,10.0,20294,6823,11.7,5.9,43711,11294,38.9,9.6,39875,16189,30.9,9.3,34412,18671,8.0,4.3,48173,29030,27.9,(X),(X),(X),25.4,(X),(X),(X),27.0,(X),(X),(X)
1400000US39035186107,39035186107,"Census Tract 1861.07, Cuyahoga County, Ohio",2182,121,88583,15026,95.3,2.6,82115,15966,1.7,2.1,-,**,0.0,1.4,-,**,2.0,1.6,167292,231931,0.0,1.4,-,**,0.9,1.4,-,**,0.0,1.4,-,**,0.0,1.4,-,**,95.3,2.6,82115,15966,0.0,1.4,-,**,20.9,3.7,91667,39535,53.9,4.4,108464,10544,25.2,3.6,34848,12551,1636,124,109063,10538,38.4,5.2,116719,15990,61.6,5.2,106042,11040,94.4,3.6,109453,10130,1.5,1.7,-,**,4.1,3.4,132796,198838,546,140,27321,9187,71.4,14.1,24615,12004,69.0,14.7,23365,11389,2.4,4.0,-,**,28.6,14.1,31250,27130,28.6,14.1,31250,27130,0.0,5.3,-,**,18.8,(X),(X),(X),19.0,(X),(X),(X),18.1,(X),(X),(X)
1400000US39035186201,39035186201,"Census Tract 1862.01, Cuyahoga County, Ohio",2218,84,78831,7644,90.0,5.4,77890,6702,2.7,2.6,29879,141203,0.0,1.3,-,**,4.9,4.2,190045,44797,0.0,1.3,-,**,2.5,2.9,-,**,0.0,1.3,-,**,4.9,2.6,28871,43587,89.0,5.5,77922,6606,1.9,2.2,16920,47458,32.6,4.7,78781,12363,42.1,5.0,91331,11564,23.4,3.6,59238,7730,1519,118,89563,8711,44.4,6.0,90040,14425,55.6,6.0,87237,13518,79.5,6.4,97543,11156,19.7,6.3,80449,23547,0.9,1.5,-,**,699,145,54911,17988,42.1,10.5,32054,19690,42.1,10.5,32054,19690,0.0,4.2,-,**,57.9,10.5,72799,22348,49.1,12.3,64063,27055,8.9,8.7,93456,33573,25.7,(X),(X),(X),25.6,(X),(X),(X),18.2,(X),(X),(X)
1400000US39035186202,39035186202,"Census Tract 1862.02, Cuyahoga County, Ohio",1642,71,113430,10248,92.0,3.2,109766,12855,3.1,2.4,145481,36556,0.4,0.7,-,**,3.8,1.9,112885,85501,0.0,1.8,-,**,0.0,1.8,-,**,0.7,1.1,-,**,2.7,3.1,-,**,89.3,4.3,109219,12537,0.0,1.8,-,**,25.7,4.4,114167,22290,49.3,3.7,137328,20134,25.0,3.1,53654,21967,1322,79,126023,9759,42.3,5.4,125795,17185,57.7,5.4,126705,18924,88.9,6.2,127697,7395,9.7,5.8,52361,114585,1.4,1.5,-,**,320,79,37222,7501,64.1,14.2,26797,13182,58.1,14.0,25313,13830,5.9,6.3,-,**,35.9,14.2,66141,12283,17.8,9.7,60694,40756,18.1,13.1,66848,77073,27.8,(X),(X),(X),24.7,(X),(X),(X),40.3,(X),(X),(X)
1400000US39035186203,39035186203,"Census Tract 1862.03, Cuyahoga County, Ohio",1324,55,85403,14347,94.3,4.9,86250,13689,4.3,4.6,-,**,0.0,2.2,-,**,1.4,1.4,-,**,0.0,2.2,-,**,0.0,2.2,-,**,0.0,2.2,-,**,3.2,2.2,66917,92555,91.1,5.5,86532,13272,0.9,1.3,-,**,23.7,4.9,91471,18748,53.7,5.6,104926,20224,21.7,3.6,47452,13275,1130,78,97847,12864,34.5,6.1,99167,23871,65.5,6.1,94722,22193,89.3,4.4,100547,11547,6.4,3.5,55556,35246,4.3,3.2,60078,22137,194,64,34103,9739,56.2,23.7,27375,12552,56.2,23.7,27375,12552,0.0,14.3,-,**,43.8,23.7,50982,30661,37.6,23.0,52054,41224,6.2,9.0,-,**,23.0,(X),(X),(X),22.2,(X),(X),(X),24.2,(X),(X),(X)
1400000US39035186205,39035186205,"Census Tract 1862.05, Cuyahoga County, Ohio",1912,73,79740,7029,95.2,2.6,78750,6661,0.0,1.6,-,**,0.0,1.6,-,**,3.6,2.2,111310,20952,0.7,1.2,-,**,0.0,1.6,-,**,0.5,0.7,-,**,1.3,2.0,-,**,93.9,3.4,78056,6150,0.0,1.6,-,**,24.5,3.5,105659,14521,49.1,3.7,92222,15239,26.4,3.9,50688,19692,1442,93,93542,10539,47.0,5.7,106731,14103,53.0,5.7,80486,7476,89.7,4.5,96143,9105,6.6,4.1,66750,18066,3.7,2.1,86375,52962,470,105,51000,19418,81.3,11.2,49615,24482,72.8,13.1,37372,25642,8.5,7.6,98906,29626,18.7,11.2,60750,20073,16.4,10.9,62125,18275,2.3,3.6,-,**,25.7,(X),(X),(X),25.4,(X),(X),(X),26.8,(X),(X),(X)
1400000US39035186206,39035186206,"Census Tract 1862.06, Cuyahoga County, Ohio",1445,64,97366,15687,91.4,4.3,90125,17387,0.8,1.2,-,**,0.0,2.1,-,**,5.5,3.5,151250,36923,0.0,2.1,-,**,0.0,2.1,-,**,2.2,1.7,66364,298213,0.7,1.1,-,**,91.4,4.3,90125,17387,1.9,2.8,-,**,26.9,3.8,159135,32765,46.2,4.3,124250,20440,25.0,4.5,39336,6021,1088,89,132917,20143,57.6,6.3,149875,15595,42.4,6.3,97438,21461,89.4,5.5,140625,16655,8.4,4.9,43897,35483,2.2,2.4,-,**,357,79,38315,8805,70.3,14.2,31528,42362,56.9,14.9,26420,10734,13.4,12.2,69643,20065,29.7,14.2,38696,3198,24.6,13.6,37717,7360,5.0,5.4,-,**,29.3,(X),(X),(X),24.3,(X),(X),(X),44.5,(X),(X),(X)
1400000US39035187103,39035187103,"Census Tract 1871.03, Cuyahoga County, Ohio",1189,84,57829,23598,45.8,6.6,73529,11896,47.7,7.3,43220,13930,0.0,2.5,-,**,2.9,3.8,-,**,0.0,2.5,-,**,0.0,2.5,-,**,3.6,2.7,61528,360438,1.3,1.5,-,**,45.2,6.6,74044,11337,5.9,4.8,21250,34127,40.6,7.6,59145,25053,35.8,5.4,76548,19258,17.7,5.2,42727,25914,804,89,75385,17045,46.4,11.0,72986,53490,53.6,11.0,76314,23880,65.4,12.1,86230,5133,31.0,13.0,42841,25503,3.6,4.5,-,**,385,96,32305,16418,59.2,15.5,31953,14031,48.1,15.1,30898,11514,11.2,10.0,39188,37058,40.8,15.5,51406,52162,32.5,15.0,51406,54031,8.3,8.7,-,**,29.9,(X),(X),(X),28.0,(X),(X),(X),34.0,(X),(X),(X)
1400000US39035187104,39035187104,"Census Tract 1871.04, Cuyahoga County, Ohio",1277,113,84844,20952,80.0,4.9,106136,17573,18.3,4.7,49038,18580,0.0,2.3,-,**,1.1,1.3,-,**,0.0,2.3,-,**,0.0,2.3,-,**,0.5,0.9,-,**,2.7,2.3,190673,45185,77.3,5.2,103355,19968,0.0,2.3,-,**,43.8,5.7,95368,37887,32.6,4.3,105227,43758,23.6,3.8,56250,22409,887,115,101801,15871,45.2,9.3,105568,55099,54.8,9.3,101196,13255,79.5,8.1,119427,18408,19.3,8.1,39924,15977,1.2,2.0,-,**,390,103,50833,12941,56.2,14.7,47788,19045,50.5,15.3,41875,21047,5.6,5.3,150781,93746,43.8,14.7,56625,29945,24.4,13.0,38594,7575,19.5,10.7,129643,68010,24.6,(X),(X),(X),27.8,(X),(X),(X),17.2,(X),(X),(X)
1400000US39035187105,39035187105,"Census Tract 1871.05, Cuyahoga County, Ohio",883,81,71806,18426,80.9,7.4,76500,14071,11.2,5.7,50625,63908,0.0,3.3,-,**,0.0,3.3,-,**,0.0,3.3,-,**,5.0,4.8,138981,100744,2.9,3.6,4306,48298,6.8,5.5,139352,193974,79.5,7.3,75500,14549,1.7,2.8,-,**,31.3,6.4,68875,32823,40.9,9.6,116367,28126,26.2,5.9,33750,14715,467,65,136055,22746,48.4,12.6,138519,21033,51.6,12.6,135195,40021,83.9,10.5,138056,7009,11.6,10.0,116016,19978,4.5,3.7,54464,93900,416,90,28000,13803,62.0,12.8,41500,22776,57.2,13.3,38542,15766,4.8,6.0,-,**,38.0,12.8,14620,3865,34.1,12.5,14185,2479,3.8,4.1,-,**,20.3,(X),(X),(X),14.8,(X),(X),(X),26.4,(X),(X),(X)
1400000US39035187106,39035187106,"Census Tract 1871.06, Cuyahoga County, Ohio",1358,95,54202,8229,87.3,4.8,56417,14127,10.0,4.3,35556,38573,0.0,2.2,-,**,2.0,1.7,54028,110051,0.0,2.2,-,**,0.7,1.2,-,**,0.0,2.2,-,**,1.3,1.5,-,**,87.3,4.8,56417,14127,3.5,2.3,35156,54188,45.8,4.9,57167,26814,25.3,3.3,80686,6661,25.4,4.2,29063,13673,896,85,80128,9774,58.6,7.5,82112,24575,41.4,7.5,78722,7569,91.0,5.1,81938,24515,5.1,3.4,78889,44416,3.9,4.8,-,**,462,94,32059,10157,67.3,13.2,20987,11351,64.9,13.7,20263,9478,2.4,3.6,-,**,32.7,13.2,42131,5920,28.6,12.9,41989,5426,4.1,4.7,-,**,25.3,(X),(X),(X),27.2,(X),(X),(X),21.6,(X),(X),(X)
1400000US39035188103,39035188103,"Census Tract 1881.03, Cuyahoga County, Ohio",1247,111,48209,8279,1.5,1.7,32969,17960,95.3,3.0,49628,8479,0.4,0.8,-,**,0.0,2.4,-,**,0.0,2.4,-,**,2.2,2.6,-,**,0.6,0.9,-,**,1.2,1.4,-,**,0.9,1.2,-,**,2.8,3.4,-,**,23.2,6.7,56597,14204,36.9,5.9,56014,7824,37.1,4.2,35852,9661,866,92,56389,4721,23.2,8.6,32179,37583,76.8,8.6,56997,5987,57.3,12.0,69554,6643,27.3,9.5,49667,16964,15.5,8.3,41250,31776,381,87,26750,8468,88.2,7.1,27500,8348,77.7,10.5,28125,5610,10.5,8.3,19643,27886,11.8,7.1,21964,51737,11.8,7.1,21964,51737,0.0,7.6,-,**,51.4,(X),(X),(X),53.2,(X),(X),(X),47.2,(X),(X),(X)
1400000US39035188104,39035188104,"Census Tract 1881.04, Cuyahoga County, Ohio",888,87,34615,6157,3.3,2.4,41875,3377,94.9,2.8,32788,6145,0.0,3.3,-,**,1.1,1.5,-,**,0.0,3.3,-,**,0.7,1.0,-,**,0.0,3.3,-,**,0.7,1.0,-,**,3.3,2.4,41875,3377,3.6,3.9,36190,1723,31.3,6.2,32195,16245,36.3,7.3,39360,4425,28.8,6.3,27604,6228,388,87,32218,7813,45.6,11.7,30396,9473,54.4,11.7,42434,9720,37.4,12.3,60417,18493,58.2,13.6,25000,19729,4.4,4.6,38750,5371,500,97,35463,6206,60.0,11.3,37733,6443,53.6,11.4,36071,10715,6.4,9.9,-,**,40.0,11.3,31406,5925,40.0,11.3,31406,5925,0.0,5.8,-,**,52.5,(X),(X),(X),48.2,(X),(X),(X),54.4,(X),(X),(X)
1400000US39035188105,39035188105,"Census Tract 1881.05, Cuyahoga County, Ohio",1681,140,32620,2608,3.7,2.7,52159,28889,92.4,3.4,32470,2610,0.0,1.8,-,**,1.6,2.5,-,**,0.0,1.8,-,**,0.0,1.8,-,**,2.3,2.3,47738,29083,0.0,1.8,-,**,3.7,2.7,52159,28889,1.4,1.6,-,**,27.2,7.6,22099,17758,36.9,6.7,35950,5053,34.5,5.0,27028,8835,781,110,36524,2565,34.7,9.7,30685,9103,65.3,9.7,48036,13432,42.4,11.0,63281,16204,48.4,12.5,31111,9496,9.2,7.0,14868,22586,900,149,30143,8929,67.9,12.9,27470,10390,62.4,11.6,30375,9002,5.4,6.4,-,**,32.1,12.9,30375,16405,32.1,12.9,30375,16405,0.0,3.3,-,**,31.9,(X),(X),(X),35.7,(X),(X),(X),28.7,(X),(X),(X)
1400000US39035188106,39035188106,"Census Tract 1881.06, Cuyahoga County, Ohio",1006,73,39578,5406,6.3,3.5,33295,18412,92.7,3.8,39955,7333,0.0,2.9,-,**,0.0,2.9,-,**,0.0,2.9,-,**,0.0,2.9,-,**,1.0,1.9,-,**,0.0,2.9,-,**,6.3,3.5,33295,18412,3.0,3.0,30417,11347,26.2,7.6,43264,7660,41.7,7.8,62750,18176,29.1,5.4,23988,7141,607,69,51756,13425,35.7,11.2,38403,14225,64.3,11.2,65000,16000,42.0,10.2,78047,11935,47.4,12.4,37973,8156,10.5,6.7,33397,1427,399,88,27548,5333,59.4,15.7,29952,4567,52.1,15.9,30476,5303,7.3,6.2,26477,59904,40.6,15.7,21875,20429,31.1,15.3,14722,17851,9.5,7.3,63000,119767,42.3,(X),(X),(X),35.7,(X),(X),(X),49.1,(X),(X),(X)
1400000US39035188107,39035188107,"Census Tract 1881.07, Cuyahoga County, Ohio",1098,91,31429,4712,9.6,5.7,43491,23455,87.4,5.7,30952,6706,0.0,2.7,-,**,2.6,3.4,-,**,0.0,2.7,-,**,0.0,2.7,-,**,0.5,0.9,-,**,0.5,0.9,-,**,9.6,5.7,43491,23455,11.3,6.6,16800,13519,46.4,8.8,31941,11457,33.1,6.0,31602,11059,9.3,4.2,33182,12066,703,146,24458,12860,61.7,11.9,20924,5819,38.3,11.9,42530,12392,40.4,13.5,44306,5529,59.6,13.5,18277,3901,0.0,4.2,-,**,395,119,31853,4526,62.3,18.2,31014,6151,58.0,16.9,30439,7624,4.3,7.8,-,**,37.7,18.2,34583,29065,31.9,20.7,31974,10719,5.8,8.7,-,**,46.7,(X),(X),(X),55.8,(X),(X),(X),27.6,(X),(X),(X)
1400000US39035189105,39035189105,"Census Tract 1891.05, Cuyahoga County, Ohio",1660,82,75076,9676,96.0,2.6,73380,10374,0.0,1.8,-,**,0.0,1.8,-,**,3.1,2.4,113611,29194,0.0,1.8,-,**,0.0,1.8,-,**,0.9,1.0,-,**,0.9,1.1,-,**,95.1,2.9,72685,10309,1.4,2.3,-,**,17.8,3.3,108045,10442,49.2,4.6,82692,9110,31.7,3.4,60078,14659,1124,86,91548,13329,37.8,6.7,109139,16615,62.2,6.7,82804,6034,86.3,4.6,98182,19705,9.4,4.3,53500,22750,4.3,3.4,58750,13004,536,108,52500,14142,67.5,10.8,36250,18109,62.3,10.7,32813,14782,5.2,7.1,-,**,32.5,10.8,71111,65428,20.1,8.5,54688,12057,12.3,9.7,105909,45660,20.4,(X),(X),(X),22.1,(X),(X),(X),17.0,(X),(X),(X)
1400000US39035189107,39035189107,"Census Tract 1891.07, Cuyahoga County, Ohio",1959,119,76705,13563,95.8,3.1,74255,14083,0.0,1.5,-,**,0.0,1.5,-,**,4.2,3.1,96797,183329,0.0,1.5,-,**,0.0,1.5,-,**,0.0,1.5,-,**,2.9,3.0,7121,45363,93.0,4.3,75568,13695,0.0,1.5,-,**,24.7,4.7,92379,24799,35.7,4.2,105781,21643,39.6,4.3,52760,12062,1302,110,96563,10924,33.0,6.4,114375,63110,67.0,6.4,83929,17917,88.6,5.1,101276,13988,9.0,4.8,52336,23819,2.5,2.4,108500,69863,657,141,31950,6355,75.0,8.9,28616,6037,70.9,9.4,27414,5796,4.1,4.8,-,**,25.0,8.9,34865,17198,18.0,8.8,34324,12240,7.0,6.1,73750,72927,30.5,(X),(X),(X),36.2,(X),(X),(X),19.2,(X),(X),(X)
1400000US39035189108,39035189108,"Census Tract 1891.08, Cuyahoga County, Ohio",2028,105,96524,15851,91.6,3.5,92583,11286,0.9,0.7,-,**,0.0,1.5,-,**,7.5,3.4,202933,103947,0.0,1.5,-,**,0.0,1.5,-,**,0.0,1.5,-,**,4.2,4.0,61968,134423,87.4,4.3,94500,10850,0.0,1.5,-,**,22.5,2.3,146375,69823,45.2,4.1,125489,23028,32.2,4.1,37177,13330,1336,124,131250,21371,46.0,6.9,160500,74600,54.0,6.9,116563,19330,92.9,4.0,140230,16164,4.0,3.1,77885,63441,3.1,2.6,92188,228466,692,148,38421,7623,78.2,9.1,36250,8160,77.0,8.9,36086,8549,1.2,1.8,-,**,21.8,9.1,60114,19401,20.7,8.7,56250,15030,1.2,1.9,-,**,20.5,(X),(X),(X),15.9,(X),(X),(X),29.5,(X),(X),(X)
1400000US39035189109,39035189109,"Census Tract 1891.09, Cuyahoga County, Ohio",1453,116,66475,13497,92.6,4.2,65825,12551,3.0,3.2,93625,594,0.3,0.6,-,**,4.1,2.7,60694,99240,0.0,2.0,-,**,0.0,2.0,-,**,0.0,2.0,-,**,3.0,4.0,-,**,89.5,5.4,66475,13104,0.9,1.0,-,**,24.2,5.6,78450,34385,47.6,6.8,81875,14411,27.4,6.1,44000,14454,733,76,96597,13117,34.8,8.7,84811,21746,65.2,8.7,100625,15994,78.7,8.9,101506,13348,18.7,8.5,78194,21512,2.6,2.8,-,**,720,118,35729,4757,67.4,11.1,33711,5086,64.0,12.1,32773,4808,3.3,3.2,140556,101601,32.6,11.1,40592,16694,29.0,10.9,37431,24126,3.6,3.3,48571,151302,19.8,(X),(X),(X),22.2,(X),(X),(X),17.4,(X),(X),(X)
1400000US39035189110,39035189110,"Census Tract 1891.10, Cuyahoga County, Ohio",2102,158,65993,7666,89.0,5.8,66066,7075,4.4,3.9,31768,24810,0.0,1.4,-,**,4.5,4.4,102448,27596,0.0,1.4,-,**,0.7,1.2,-,**,1.5,1.6,-,**,1.3,1.5,-,**,88.4,5.9,65846,6931,3.6,2.6,32375,52981,52.2,5.8,66453,12879,31.5,5.8,72132,18466,12.7,3.2,38667,18814,899,148,87411,20379,48.3,9.5,86250,27185,51.7,9.5,88977,29398,80.0,8.1,101971,9338,13.3,7.3,37969,36188,6.7,5.0,27143,22362,1203,191,55583,11459,50.5,11.0,48381,11657,45.6,10.9,45391,9850,4.8,3.3,85761,5354,49.5,11.0,59449,7733,39.9,10.8,52468,13397,9.6,6.0,66563,38707,13.5,(X),(X),(X),11.9,(X),(X),(X),14.7,(X),(X),(X)
1400000US39035189111,39035189111,"Census Tract 1891.11, Cuyahoga County, Ohio",2817,173,66858,10336,84.0,4.7,66510,9360,3.7,3.8,101158,25688,0.6,1.0,-,**,8.7,4.2,54046,8415,0.0,1.1,-,**,0.9,0.9,-,**,2.2,1.8,160272,74060,3.4,2.4,32153,41777,82.0,4.7,66851,10878,2.2,1.5,39063,37978,28.2,5.0,64375,27311,42.7,5.3,117583,40926,26.9,3.3,42132,6479,1734,184,85764,24080,44.8,6.0,86176,40658,55.2,6.0,85395,27191,84.3,6.3,105114,34740,10.2,5.1,43125,22038,5.5,4.3,63077,72489,1083,226,51250,6863,58.4,10.0,43870,9851,58.4,10.0,43870,9851,0.0,2.7,-,**,41.6,10.0,56333,23756,40.6,10.1,57167,25570,0.9,1.4,-,**,17.4,(X),(X),(X),19.6,(X),(X),(X),13.8,(X),(X),(X)
1400000US39035189112,39035189112,"Census Tract 1891.12, Cuyahoga County, Ohio",1391,74,103208,10979,88.9,4.2,102625,11935,1.2,1.3,-,**,0.0,2.1,-,**,8.1,3.8,61250,124062,0.0,2.1,-,**,0.0,2.1,-,**,1.7,2.7,-,**,3.5,2.6,148000,113929,85.5,4.8,102321,11502,0.6,1.0,-,**,20.6,2.9,123864,25098,55.4,3.9,130568,20734,23.4,3.5,41944,14889,1137,89,124886,23003,51.0,5.4,128500,14897,49.0,5.4,107614,23355,88.9,4.4,131771,9889,7.3,3.6,39432,10181,3.8,2.7,67604,46286,254,74,50750,13375,48.0,15.4,45682,29740,35.0,13.3,35250,39104,13.0,10.6,83036,1509,52.0,15.4,52679,11787,47.6,16.1,51375,15491,4.3,7.2,-,**,26.6,(X),(X),(X),30.1,(X),(X),(X),11.0,(X),(X),(X)
1400000US39035190502,39035190502,"Census Tract 1905.02, Cuyahoga County, Ohio",1355,102,35603,3864,100.0,2.2,35603,3864,0.0,2.2,-,**,0.0,2.2,-,**,0.0,2.2,-,**,0.0,2.2,-,**,0.0,2.2,-,**,0.0,2.2,-,**,0.0,2.2,-,**,100.0,2.2,35603,3864,0.0,2.2,-,**,3.8,2.8,98214,66039,26.1,5.0,53235,11020,70.0,4.7,31098,3422,649,88,51792,8066,23.1,7.6,83636,42830,76.9,7.6,48281,11592,78.9,10.5,53971,8920,11.2,7.8,74464,54515,9.9,7.0,16250,38232,706,110,24019,2355,81.3,8.3,23435,2629,81.3,8.3,23435,2629,0.0,4.2,-,**,18.7,8.3,29394,4529,17.6,8.1,29697,7007,1.1,1.7,-,**,28.9,(X),(X),(X),32.7,(X),(X),(X),25.5,(X),(X),(X)
1400000US39035190503,39035190503,"Census Tract 1905.03, Cuyahoga County, Ohio",619,51,88281,17045,96.4,2.5,90417,14888,1.0,1.5,-,**,0.0,4.7,-,**,0.6,0.9,-,**,0.0,4.7,-,**,0.0,4.7,-,**,1.9,1.7,-,**,4.4,3.7,106458,43344,92.1,4.5,89375,16204,0.0,4.7,-,**,20.5,4.5,113854,26492,59.6,5.5,91806,16957,19.9,3.6,44821,7521,530,51,96071,12836,32.6,5.1,114688,32032,67.4,5.1,86932,26815,90.4,5.3,98466,5820,9.6,5.3,46250,5656,0.0,5.5,-,**,89,29,27917,29697,65.2,21.6,25682,19192,65.2,21.6,25682,19192,0.0,27.9,-,**,34.8,21.6,77917,23212,23.6,19.3,59688,63564,11.2,11.3,-,**,24.7,(X),(X),(X),23.8,(X),(X),(X),30.3,(X),(X),(X)
